index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
006fc4483a789aa769641e17e0a56a89,2025-12-01T06:00:17Z,'landslide',english.gossiplankanews.com,en,0.9,Landslide Strikes Rambukkana,"An emergency landslide incident has been reported in the Rambukkana, Gangekumbura area, and it has been revealed that there is a risk of earth mounds collapsing in the vicinity. Information regarding this disaster situation was reported this morning.Relevant …",https://english.gossiplankanews.com/2025/12/landslide-strikes-rambukkana.html,https://lh3.googleusercontent.com/blogger_img_proxy/AEn0k_sLSRJDJHYbNlyVibjTftac0YsJUMHkeJjz278iqmxU5ln2MFNgDWK1KX01AEWToVQpffsPjEvGjA0rMDgWFI--q_aATLuJLnmo52iiy0_gs5lr4RJuG6jfNFdfQ4Lo9MD3Y9NlqnTsz1HPiMGqzOGGUPaICLk=w1600,,"An emergency landslide incident has been reported in the Rambukkana, Gangekumbura area, and it has been revealed that there is a risk of earth mounds collapsing in the vicinity. Information regarding… [+372 chars]",,"Erdrutsch trifft Rambukkana. Aus der Gegend von Rambukkana, Gangekumbura, wurde ein Notfall-Erdrutschvorfall gemeldet, und es wurde festgestellt, dass in der Umgebung die Gefahr besteht, dass Erdhügel einstürzen. Informationen zu dieser Katastrophensituation wurden heute Morgen gemeldet. Relevante …","Landslide Strikes Rambukkana. An emergency landslide incident has been reported in the Rambukkana, Gangekumbura area, and it has been revealed that there is a risk of earth mounds collapsing in the vicinity. Information regarding this disaster situation was reported this morning.Relevant …","Landslide Ictus Rambukkana. Casus casus subitis in Rambukkana, Gangekumbura relatus est, et manifestatum est periculum esse in vicinia aggerum terrae collabentium. Informationes de hac calamitate condicionem hanc mane nuntiaverunt.Relevant...",2025-12-02 10:22:03+00:00
3df51340020ba11f1be5b0eb92a05a56,2025-12-01T10:41:00Z,'landslide',www.thestar.com.my,en,0.9,Missing M’sian in west Sumatra landslide was travelling to visit relatives,"KUALA LUMPUR: Malaysian citizen Asrul Nizam Apridwson, 30, who went missing following a landslide in Padang Panjang, West Sumatra, Indonesia on Nov 27, was reportedly on his way to visit relatives there. Read full story",https://www.thestar.com.my/news/nation/2025/12/01/missing-msian-in-west-sumatra-landslide-was-travelling-to-visit-relatives,https://apicms.thestar.com.my/uploads/images/2025/12/01/3649997.jpg,,"KUALA LUMPUR: Malaysian citizen Asrul Nizam Apridwson, 30, who went missing following a landslide in Padang Panjang, West Sumatra, Indonesia on Nov 27, was reportedly on his way to visit relatives th… [+1662 chars]",,"Der vermisste M'sian war nach einem Erdrutsch in West-Sumatra unterwegs, um Verwandte zu besuchen. KUALA LUMPUR: Der malaysische Staatsbürger Asrul Nizam Apridwson, 30, der nach einem Erdrutsch in Padang Panjang, West-Sumatra, Indonesien, am 27. November vermisst wurde, war Berichten zufolge auf dem Weg, dort Verwandte zu besuchen. Lesen Sie die ganze Geschichte","Missing M’sian in west Sumatra landslide was travelling to visit relatives. KUALA LUMPUR: Malaysian citizen Asrul Nizam Apridwson, 30, who went missing following a landslide in Padang Panjang, West Sumatra, Indonesia on Nov 27, was reportedly on his way to visit relatives there. Read full story","Missing M'sian in landslide Sumatra occidentali iter ad propinquos visitandos erat. KUALA LUMPUR: Malaysian civis Asrul Nizam Apridwson, XXX, qui absentem secutus est lapsus in Padang Panjang, West Sumatra, Indonesia die 27 novembris, parem in itinere propinquos ibi visitare. Read full story",2025-12-03 10:22:47+00:00
dd789ace71a3540b3960eba848e4c1d2,2025-12-01T12:08:00Z,'landslide rain',www.thestar.com.my,en,0.9,"Three more Malaysians missing after West Sumatra floods, says Wisma Putra","PETALING JAYA: Three more Malaysians have gone missing in the floods and landslides that struck West Sumatra, bringing the total number of missing Malaysians in the disaster to four. Read full story",https://www.thestar.com.my/news/nation/2025/12/01/three-more-malaysians-missing-after-west-sumatra-floods-says-wisma-putra,https://apicms.thestar.com.my/uploads/images/2025/12/01/3650116.JPG,,"PETALING JAYA: Three more Malaysians have gone missing in the floods and landslides that struck West Sumatra, bringing the total number of missing Malaysians in the disaster to four.
In its latest u… [+1304 chars]",,"Drei weitere Malaysier werden nach Überschwemmungen in West-Sumatra vermisst, sagt Wisma Putra. PETALING JAYA: Drei weitere Malaysier sind bei den Überschwemmungen und Erdrutschen in West-Sumatra verschwunden, sodass sich die Gesamtzahl der bei der Katastrophe vermissten Malaysier auf vier erhöht. Lesen Sie die ganze Geschichte","Three more Malaysians missing after West Sumatra floods, says Wisma Putra. PETALING JAYA: Three more Malaysians have gone missing in the floods and landslides that struck West Sumatra, bringing the total number of missing Malaysians in the disaster to four. Read full story","Tres plures Malaysiani absentes post Sumatra Occidentales inundationes, Wisma Putra dicit. PETLING JAYA: Tres plures Malaysiani absentes in inundationibus et prolapsionibus Sumatra Occidentalem percusserunt, numerum Malaysianorum absentis in quattuor cladem afferentes. Read full story",2025-12-03 10:22:47+00:00
961007a2865f6e8da99df7d86f9f1144,2025-12-01T23:00:00Z,'landslide rain',www.thestar.com.my,en,0.9,‘Rain behind Cameron apartment landslide’,"KUANTAN: The recent landslide on a hillside near Block C of the Puncak Arabella apartment in Tanah Rata, Cameron Highlands, is believed to have been caused by continuous rain. Read full story",https://www.thestar.com.my/news/nation/2025/12/02/rain-behind-cameron-apartment-landslide,https://apicms.thestar.com.my/uploads/images/2025/12/02/3650797.jpg,,"KUANTAN: The recent landslide on a hillside near Block C of the Puncak Arabella apartment in Tanah Rata, Cameron Highlands, is believed to have been caused by continuous rain.
The Cameron Highlands … [+898 chars]",,"„Regen hinter dem Erdrutsch in Camerons Wohnung“. KUANTAN: Es wird angenommen, dass der jüngste Erdrutsch auf einem Hügel in der Nähe von Block C der Wohnung Puncak Arabella in Tanah Rata, Cameron Highlands, durch anhaltenden Regen verursacht wurde. Lesen Sie die ganze Geschichte","‘Rain behind Cameron apartment landslide’. KUANTAN: The recent landslide on a hillside near Block C of the Puncak Arabella apartment in Tanah Rata, Cameron Highlands, is believed to have been caused by continuous rain. Read full story","'Pluia post cameram camerae camerae'. KUANTAN: Recens ruina in collis prope Block C in camera Arabella Puncak Tanah Rata, Highland Cameron, continua pluvia causata fuisse creditur. Read full story",2025-12-03 10:22:47+00:00
76e74e278a7a96b66b060d7681b0036a,2025-12-03T06:26:08Z,'landslide rain',en.protothema.gr,en,0.9,72-hour severe weather with heavy rain and thunderstorms: Which areas will be affected,"Warnings issued for increased flood and landslide risk from Thursday through Saturday – Attica also in focus due to limited natural drainage capacity
The post 72-hour severe weather with heavy rain and thunderstorms: Which areas will be affected appeared firs…",https://en.protothema.gr/2025/12/03/72-hour-severe-weather-with-heavy-rain-and-thunderstorms-which-areas-will-be-affected/,https://en.protothema.gr/wp-content/uploads/2025/12/kerkyra-vroxi-mak-1.jpg-1.jpg,,"Greece is expected to be hit by a widespread 72-hour spell of severe weather, starting early Thursday and lasting through Saturday, with heavy rain, thunderstorms, and very strong winds, according to… [+5074 chars]",,"72-Stunden-Unwetter mit Starkregen und Gewittern: Welche Gebiete werden betroffen sein? Warnungen vor erhöhter Überschwemmungs- und Erdrutschgefahr von Donnerstag bis Samstag – Attika aufgrund begrenzter natürlicher Entwässerungskapazität ebenfalls im Fokus
Der Beitrag 72-Stunden-Unwetter mit Starkregen und Gewittern: Welche Gebiete betroffen sein werden, erschien zuerst…","72-hour severe weather with heavy rain and thunderstorms: Which areas will be affected. Warnings issued for increased flood and landslide risk from Thursday through Saturday – Attica also in focus due to limited natural drainage capacity
The post 72-hour severe weather with heavy rain and thunderstorms: Which areas will be affected appeared firs…","72-hora tempestas cum imbribus ac tonitribus gravibus: Quae loca afficientur. Admonitiones pro inundatione aucti et periculi labentis ex Iovis per Saturni - Atticae etiam in umbilico ob capacitatem naturalem limitatam INCILE
Post LXXII horarum tempestas cum gravibus pluviis et tonitribus: Quae areas afficientur apparuerunt abietes…",2025-12-06 10:19:10+00:00
d43ad0b05aa6b2cb7e7339bb9a64c76d,2025-12-03T11:19:00Z,'landslide road',www.thestar.com.my,en,0.9,"Underground water flow caused Jalan Gua Musang-Lojing landslide, says police","GUA MUSANG: The landslide at Jalan Gua Musang-Lojing FT185, Section 107.6 at Pos Blau here early Wednesday (Dec 3) is believed to have been caused by underground water flow, said district police chief Supt Sik Choon Foo. Read full story",https://www.thestar.com.my/news/nation/2025/12/03/underground-water-flow-caused-jalan-gua-musang-lojing-landslide-says-police,https://apicms.thestar.com.my/uploads/images/2025/12/03/3653533.JPG,,"GUA MUSANG: The landslide at Jalan Gua Musang-Lojing FT185, Section 107.6 at Pos Blau here early Wednesday (Dec 3) is believed to have been caused by underground water flow, said district police chie… [+685 chars]",,"Laut Polizei verursachte unterirdischer Wasserfluss einen Erdrutsch in der Jalan Gua Musang-Lojing. GUA MUSANG: Es wird angenommen, dass der Erdrutsch an der Jalan Gua Musang-Lojing FT185, Abschnitt 107.6 bei Pos Blau hier am frühen Mittwoch (3. Dezember) durch unterirdischen Wasserfluss verursacht wurde, sagte der Bezirkspolizeichef Supt Sik Choon Foo. Lesen Sie die ganze Geschichte","Underground water flow caused Jalan Gua Musang-Lojing landslide, says police. GUA MUSANG: The landslide at Jalan Gua Musang-Lojing FT185, Section 107.6 at Pos Blau here early Wednesday (Dec 3) is believed to have been caused by underground water flow, said district police chief Supt Sik Choon Foo. Read full story","Sub aqua profluens Jalan Gua Musang-Lojing terram terrae effecit, dicit magistratus. GUA MUSANG: Lapsus in Jalan Gua Musang-Lojing FT185, Sectio 107.6 apud Pos Blau hic mane Mercurii (Dec. 3) creditur causatus ab aqua subterraneo fluxus, qui praefectus vigilum regionis Supt Sik Choon Foo dicitur. Read full story",2025-12-06 10:19:10+00:00
dd91dc349c3fcff8249c097d2c163487,2025-12-04T08:16:07Z,'landslide',www.aljazeera.com,en,0.9,Survivors recall terror of landslides from North Sumatra cyclone,"Landslides flatten homes in North Sumatra, leaving families fearing every noise and hoping for safer futures.",https://www.aljazeera.com/gallery/2025/12/4/survivors-recall-terror-of-landslides-from-north-sumatra-cyclone,https://www.aljazeera.com/wp-content/uploads/2025/12/2025_1202_06500000-1764827752.jpg?resize=1776%2C1080,,"North Tapanuli, North Sumatra Sri Yuni Pardede, 20, was with her family at home when a thunderous crash jolted them awake at 2:30am (09:30 GMT). My mother-in-law said it was just thunder. I said, No,… [+1217 chars]",,"Überlebende erinnern sich an den Schrecken der Erdrutsche durch den Zyklon Nord-Sumatra. Erdrutsche machen Häuser in Nord-Sumatra dem Erdboden gleich, sodass Familien jeden Lärm fürchten und auf eine sicherere Zukunft hoffen.","Survivors recall terror of landslides from North Sumatra cyclone. Landslides flatten homes in North Sumatra, leaving families fearing every noise and hoping for safer futures.","Superstites revocant terrorem procursuum ab cyclone Sumatra Septentrionali. Domos sternunt in Sumatra Septentrionali, relinquentes familias omnem strepitum timentes et futura tutiora sperantes.",2025-12-10 01:27:36+00:00
d476d294419f7a24d8d50a23b778b081,2025-12-04T15:16:57Z,'landslide',www.aljazeera.com,en,0.9,Mother recounts escape from landslide amid Indonesia floods,Indonesian mother Sri Yuni Pardede fled with her baby as landslides struck her community in North Tapanuli.,https://www.aljazeera.com/video/newsfeed/2025/12/4/mother-recounts-escape-from-landslide-amid-indonesia-floods,https://www.aljazeera.com/wp-content/uploads/2025/12/image-1764861397.jpg?resize=1920%2C1080&quality=80,,"NewsFeed
Indonesian mother Sri Yuni Pardede fled with her baby as landslides struck her community in North Tapanuli, where heavy rains have destroyed villages, displaced hundreds of thousands of peo… [+26 chars]",,"Mutter erzählt von ihrer Flucht vor einem Erdrutsch inmitten der Überschwemmungen in Indonesien. Die indonesische Mutter Sri Yuni Pardede floh mit ihrem Baby, als ihre Gemeinde in Nord-Tapanuli von Erdrutschen heimgesucht wurde.",Mother recounts escape from landslide amid Indonesia floods. Indonesian mother Sri Yuni Pardede fled with her baby as landslides struck her community in North Tapanuli.,Mater narrat effugere de lapsu inter Indonesiae gurgites. Mater Indonesiaca Sri Yuni Pardede cum infantem suum fugit sicut proruit et communitatem suam in North Tapanuli percussit.,2025-12-10 01:27:36+00:00
32713bd71c4cf7a73deac07e1371de94,2025-12-07T07:15:03Z,'landslide',www.aljazeera.com,en,0.9,"Sri Lanka landslides feared as toll hits 618, widespread loss sweeps Asia",Disaster agency warns that monsoon storms are adding more rain and making hillsides unstable.,https://www.aljazeera.com/news/2025/12/7/sri-lanka-landslides-feared-as-toll-hits-618-widespread-loss-sweeps-asia,https://www.aljazeera.com/wp-content/uploads/2025/12/AFP__20251205__87872ED__v1__MidRes__SriLankaWeatherClimateFlood-1765089992.jpg?resize=1200%2C630,,"Sri Lankan authorities have issued new landslide warnings with rains lashing areas already devastated by a powerful cyclone, as the death toll rose to 618, while other parts of Asia continue to grapp… [+3037 chars]",,"Erdrutsche in Sri Lanka werden befürchtet, da die Zahl der Opfer 618 erreicht und Asien weitreichende Verluste erleidet. Die Katastrophenschutzbehörde warnt davor, dass Monsunstürme für mehr Regen sorgen und die Hänge instabil machen.","Sri Lanka landslides feared as toll hits 618, widespread loss sweeps Asia. Disaster agency warns that monsoon storms are adding more rain and making hillsides unstable.","Sri Lanka proruit timuit ut toll hits 618, Damnum late diffunditur Asia. Calamitas procurationis monet ne tempestates ETESIAE magis pluviam addant et clivos instabiles faciant.",2025-12-10 01:27:36+00:00
b70d8fb3bafde6c977b0f4e4fcdb0bdc,2025-12-05T04:07:20Z,'landslide',www.digitaljournal.com,en,0.9,Rains hamper Sri Lanka cleanup after deadly floods,"Heavy rains lashed Sri Lanka on Friday, hampering a major clean-up operation after severe flooding and landslides last week killed nearly 500 people, officials said. Authorities reported up to 132 millimetres of rainfall in southern Sri Lanka over a 15-hour p…",https://www.digitaljournal.com/world/rains-hamper-sri-lanka-cleanup-after-deadly-floods/article,https://www.digitaljournal.com/wp-content/uploads/2025/12/bb6c81a275c2e547f97b88050533388e6dafc4bf-1.jpg,,"Sri Lanka is dealing with a fresh bout of heavy rain, hampering a clean-up operation after last week's flash floods and landslides - Copyright AFP Ishara S. KODIKARA
Heavy rains lashed Sri Lanka on … [+2191 chars]",,"Regenfälle behindern die Aufräumarbeiten in Sri Lanka nach tödlichen Überschwemmungen. Schwere Regenfälle haben Sri Lanka am Freitag heimgesucht und eine große Aufräumaktion behindert, nachdem schwere Überschwemmungen und Erdrutsche letzte Woche fast 500 Menschen getötet hatten, sagten Beamte. Die Behörden meldeten im Süden Sri Lankas über einen Zeitraum von 15 Stunden bis zu 132 Millimeter Niederschlag.","Rains hamper Sri Lanka cleanup after deadly floods. Heavy rains lashed Sri Lanka on Friday, hampering a major clean-up operation after severe flooding and landslides last week killed nearly 500 people, officials said. Authorities reported up to 132 millimetres of rainfall in southern Sri Lanka over a 15-hour p…","Imbres impediunt Sri Lanka tersus post diluvia mortifera. Imbres graves Sri Lanka die Veneris verberaverunt, impeditio maioris operationis mundanae post gravem inundationem et proruit proxima septimana occidi homines prope 500 homines magistratus dixerunt. Auctoritates delatae sunt usque ad 132 millimetris pluviarum in Sri Lanka meridionali per 15-horam p...",2025-12-11 20:23:08+00:00
